"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Akiyoshi R.; Terui K.","Akiyoshi, Ryota (57189036747); Terui, Kazushige (7003600138)","57189036747; 7003600138","Strong normalization for the parameter-free polymorphic lambda calculus based on the Ω-rule","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","5","","","","1","10.4230/LIPIcs.FSCD.2016.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977568853&doi=10.4230%2fLIPIcs.FSCD.2016.5&partnerID=40&md5=767f929846a0f137e5896d445afd9b45","Conference paper","Final","","Scopus","2-s2.0-84977568853"
"Suzuki R.; Fujima K.; Kobayashi N.; Tsukada T.","Suzuki, Ryota (57225662901); Fujima, Koichi (56024959800); Kobayashi, Naoki (55587039100); Tsukada, Takeshi (56937937000)","57225662901; 56024959800; 55587039100; 56937937000","Streett automata model checking of higher-order recursion schemes","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","32","","","","8","10.4230/LIPIcs.FSCD.2017.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030545594&doi=10.4230%2fLIPIcs.FSCD.2017.32&partnerID=40&md5=39ad47d5e8855d17934d1776945d1917","Conference paper","Final","","Scopus","2-s2.0-85030545594"
"Schmidt-Schauß M.; Sabel D.","Schmidt-Schauß, Manfred (6603913050); Sabel, David (22136073800)","6603913050; 22136073800","Nominal unification with atom and context variables","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","28","","","","3","10.4230/LIPIcs.FSCD.2018.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049804093&doi=10.4230%2fLIPIcs.FSCD.2018.28&partnerID=40&md5=398710dc47ab5ac110f9ca811e0607e7","Conference paper","Final","","Scopus","2-s2.0-85049804093"
"Pradic P.; Riba C.","Pradic, Pierre (56786224600); Riba, Colin (24401945300)","56786224600; 24401945300","A curry-howard approach to church's synthesis","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","30","","","","3","10.4230/LIPIcs.FSCD.2017.30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030570835&doi=10.4230%2fLIPIcs.FSCD.2017.30&partnerID=40&md5=0e75fff20a3b8cd30af9b94f5520cdf8","Conference paper","Final","","Scopus","2-s2.0-85030570835"
"Akama Y.","Akama, Yohji (7006427622)","7006427622","The confluent terminating context-free substitutive rewriting system for the lambda-calculus with surjective pairing & terminal type","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","6","","","","0","10.4230/LIPIcs.FSCD.2017.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030533532&doi=10.4230%2fLIPIcs.FSCD.2017.6&partnerID=40&md5=e7eaad820744570140d219d315db2fcf","Conference paper","Final","","Scopus","2-s2.0-85030533532"
"Jacob-Rao R.; Pientka B.; Thibodeau D.","Jacob-Rao, Rohan (57191370312); Pientka, Brigitte (8909787800); Thibodeau, David (55603422200)","57191370312; 8909787800; 55603422200","Index-stratified types","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","19","","","","7","10.4230/LIPIcs.FSCD.2018.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049793795&doi=10.4230%2fLIPIcs.FSCD.2018.19&partnerID=40&md5=3e35afbcebe140ed0fac17231bd4fa87","Conference paper","Final","","Scopus","2-s2.0-85049793795"
"Ayala-Rincón M.; Fernández M.; Nantes-Sobrinho D.","Ayala-Rincón, Mauricio (6507737823); Fernández, Maribel (7403378720); Nantes-Sobrinho, Daniele (57190129106)","6507737823; 7403378720; 57190129106","Nominal narrowing","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","11","","","","19","10.4230/LIPIcs.FSCD.2016.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977469650&doi=10.4230%2fLIPIcs.FSCD.2016.11&partnerID=40&md5=33afeeeac67d4dd8c214e23e4b8bafd8","Conference paper","Final","","Scopus","2-s2.0-84977469650"
"Arieli O.; Avron A.","Arieli, Ofer (6602072719); Avron, Arnon (55893928900)","6602072719; 55893928900","Minimal paradefinite logics for reasoning with incompleteness and inconsistency","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","7","","","","12","10.4230/LIPIcs.FSCD.2016.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977534954&doi=10.4230%2fLIPIcs.FSCD.2016.7&partnerID=40&md5=ba5287896fb3b55c302657471856d88f","Conference paper","Final","","Scopus","2-s2.0-84977534954"
"Kesner D.; Pientka B.","Kesner, Delia (55937533100); Pientka, Brigitte (8909787800)","55937533100; 8909787800","Preface","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","","","","","0","10.4230/LIPIcs.FSCD.2016.0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977576750&doi=10.4230%2fLIPIcs.FSCD.2016.0&partnerID=40&md5=47113a93ba6e9dffb7036b12b19b3a5f","Editorial","Final","","Scopus","2-s2.0-84977576750"
"Bendkowski M.; Lescanne P.","Bendkowski, Maciej (56652256500); Lescanne, Pierre (6603707484)","56652256500; 6603707484","Counting environments and closures","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","11","","","","1","10.4230/LIPIcs.FSCD.2018.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049780876&doi=10.4230%2fLIPIcs.FSCD.2018.11&partnerID=40&md5=04a2e47f29701fca45d4731710ec4c23","Conference paper","Final","","Scopus","2-s2.0-85049780876"
"Cerna D.M.; Kutsia T.","Cerna, David M. (56266923400); Kutsia, Temur (57189038301)","56266923400; 57189038301","Higher-order equational pattern anti-unification","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","12","","","","3","10.4230/LIPIcs.FSCD.2018.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049795620&doi=10.4230%2fLIPIcs.FSCD.2018.12&partnerID=40&md5=97d345ea582c954d4ede5f2fc6b23a93","Conference paper","Final","","Scopus","2-s2.0-85049795620"
"Dudenhefner A.; Rehof J.","Dudenhefner, Andrej (56418483600); Rehof, Jakob (6602072260)","56418483600; 6602072260","The complexity of principal inhabitation","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","15","","","","4","10.4230/LIPIcs.FSCD.2017.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030538155&doi=10.4230%2fLIPIcs.FSCD.2017.15&partnerID=40&md5=98e7a1268c7cb0fa4d8c2af1dc857bd0","Conference paper","Final","","Scopus","2-s2.0-85030538155"
"Coquand T.; Mannaa B.","Coquand, Thierry (7003568221); Mannaa, Bassel (36247483800)","7003568221; 36247483800","The Independence of Markov's Principle in type theory","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","17","","","","12","10.4230/LIPIcs.FSCD.2016.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977490147&doi=10.4230%2fLIPIcs.FSCD.2016.17&partnerID=40&md5=747f31aecf0f8dd1747be4e8dd6f71f9","Conference paper","Final","","Scopus","2-s2.0-84977490147"
"Aristizábal A.; Biernacki D.; Lenglet S.; Polesiuk P.","Aristizábal, Andrés (37086965100); Biernacki, Dariusz (8555890200); Lenglet, Sergueï (15021147000); Polesiuk, Piotr (57128466000)","37086965100; 8555890200; 15021147000; 57128466000","Environmental bisimulations for delimited-control operators with dynamic prompt generation","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","9","","","","5","10.4230/LIPIcs.FSCD.2016.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977553646&doi=10.4230%2fLIPIcs.FSCD.2016.9&partnerID=40&md5=2748aaf30a854043c8755dcb0f61f510","Conference paper","Final","","Scopus","2-s2.0-84977553646"
"Licata D.R.; Orton I.; Pitts A.M.; Spitters B.","Licata, Daniel R. (18437411800); Orton, Ian (57195962170); Pitts, Andrew M. (7006732333); Spitters, Bas (6507592055)","18437411800; 57195962170; 7006732333; 6507592055","Internal universes in models of homotopy type theory","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","22","","","","36","10.4230/LIPIcs.FSCD.2018.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049774463&doi=10.4230%2fLIPIcs.FSCD.2018.22&partnerID=40&md5=a408172da050929c222e84323a9f759e","Conference paper","Final","","Scopus","2-s2.0-85049774463"
"Hamana M.","Hamana, Makoto (8972894400)","8972894400","Strongly normalising cyclic data computation by iteration categories of second-order algebraic theories","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","21","","","","3","10.4230/LIPIcs.FSCD.2016.21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977530742&doi=10.4230%2fLIPIcs.FSCD.2016.21&partnerID=40&md5=db41122942a62f7810150cb50a8afbab","Conference paper","Final","","Scopus","2-s2.0-84977530742"
"Ikebuchi M.; Nakano K.","Ikebuchi, Mirai (57202910738); Nakano, Keisuke (35249137000)","57202910738; 35249137000","On repetitive right application of b-terms","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","18","","","","1","10.4230/LIPIcs.FSCD.2018.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049783335&doi=10.4230%2fLIPIcs.FSCD.2018.18&partnerID=40&md5=7d20eb0b64477675f29f1ba30ea82480","Conference paper","Final","","Scopus","2-s2.0-85049783335"
"Kohl C.; Middeldorp A.","Kohl, Christina (57202916199); Middeldorp, Aart (7003771259)","57202916199; 7003771259","ProTeM: A proof term manipulator","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","21","","","","5","10.4230/LIPIcs.FSCD.2018.31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049803708&doi=10.4230%2fLIPIcs.FSCD.2018.31&partnerID=40&md5=44521814a9d03ec389d421f34f65db11","Conference paper","Final","","Scopus","2-s2.0-85049803708"
"Laird J.","Laird, James (56235164500)","56235164500","Weighted relational models for mobility","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","24","","","","0","10.4230/LIPIcs.FSCD.2016.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977594591&doi=10.4230%2fLIPIcs.FSCD.2016.24&partnerID=40&md5=f949f3ec3a0bbafd5b9a8ba36ccd78d1","Conference paper","Final","","Scopus","2-s2.0-84977594591"
"Aoto T.; Hamana M.; Hirokawa N.; Middeldorp A.; Nagele J.; Nishida N.; Shintani K.; Zankl H.","Aoto, Takahito (14041326000); Hamana, Makoto (8972894400); Hirokawa, Nao (8904489000); Middeldorp, Aart (7003771259); Nagele, Julian (55794579100); Nishida, Naoki (35604153300); Shintani, Kiraku (57190877712); Zankl, Harald (23394221400)","14041326000; 8972894400; 8904489000; 7003771259; 55794579100; 35604153300; 57190877712; 23394221400","Confluence competition 2018","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","32","","","","6","10.4230/LIPIcs.FSCD.2018.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049803026&doi=10.4230%2fLIPIcs.FSCD.2018.32&partnerID=40&md5=c08d04dc3fdbde83fcf964a359df0d64","Conference paper","Final","","Scopus","2-s2.0-85049803026"
"Forest S.; Mimram S.","Forest, Simon (57188717167); Mimram, Samuel (23398129300)","57188717167; 23398129300","Coherence of gray categories via rewriting","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","15","","","","5","10.4230/LIPIcs.FSCD.2018.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049803583&doi=10.4230%2fLIPIcs.FSCD.2018.15&partnerID=40&md5=742caca2504a2d607402cc2e55611b01","Conference paper","Final","","Scopus","2-s2.0-85049803583"
"Bar K.; Kissinger A.; Vicary J.","Bar, Krzysztof (56765494300); Kissinger, Aleks (33368106000); Vicary, Jamie (25627040300)","56765494300; 33368106000; 25627040300","Globular: An online proof assistant for higher-dimensional rewriting","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","34","","","","12","10.4230/LIPIcs.FSCD.2016.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977481240&doi=10.4230%2fLIPIcs.FSCD.2016.34&partnerID=40&md5=dabdf775df33988bf5be47c118e9cde6","Conference paper","Final","","Scopus","2-s2.0-84977481240"
"Bahr P.","Bahr, Patrick (53983574900)","53983574900","Strict ideal completions of the lambda calculus","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","8","","","","2","10.4230/LIPIcs.FSCD.2018.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049793691&doi=10.4230%2fLIPIcs.FSCD.2018.8&partnerID=40&md5=26484e1ebfb76d3d5af96eaa3bf365ae","Conference paper","Final","","Scopus","2-s2.0-85049793691"
"Timany A.; Sozeau M.","Timany, Amin (57023870900); Sozeau, Matthieu (23393985900)","57023870900; 23393985900","Cumulative inductive types in coq","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","29","","","","8","10.4230/LIPIcs.FSCD.2018.29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049796208&doi=10.4230%2fLIPIcs.FSCD.2018.29&partnerID=40&md5=df707977185948343bc93c76cf3d3b34","Conference paper","Final","","Scopus","2-s2.0-85049796208"
"Ayala-Rincón M.; Fernández M.; Nantes-Sobrinho D.","Ayala-Rincón, Mauricio (6507737823); Fernández, Maribel (7403378720); Nantes-Sobrinho, Daniele (57190129106)","6507737823; 7403378720; 57190129106","Fixed-point constraints for nominal equational unification","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","7","","","","6","10.4230/LIPIcs.FSCD.2018.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049778655&doi=10.4230%2fLIPIcs.FSCD.2018.7&partnerID=40&md5=decbf37e29c1de51ed5ace6d12b6aa9a","Conference paper","Final","","Scopus","2-s2.0-85049778655"
"Delaune S.","Delaune, Stéphanie (8208639700)","8208639700","Analysing privacy-type properties in cryptographic protocols","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","1","","","","3","10.4230/LIPIcs.FSCD.2018.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049779347&doi=10.4230%2fLIPIcs.FSCD.2018.1&partnerID=40&md5=b23950a370fe40975bf6ea49f0f1bf5a","Conference paper","Final","","Scopus","2-s2.0-85049779347"
"Biernacka M.; Charatonik W.; Zielinska K.","Biernacka, Małgorzata (13205690400); Charatonik, Witold (7003773980); Zielinska, Klara (57195965876)","13205690400; 7003773980; 57195965876","Generalized refocusing: From hybrid strategies to abstract machines","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","10","","","","13","10.4230/LIPIcs.FSCD.2017.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030532416&doi=10.4230%2fLIPIcs.FSCD.2017.10&partnerID=40&md5=057a01506291006eb4d87543d854d081","Conference paper","Final","","Scopus","2-s2.0-85030532416"
"Libal T.; Miller D.","Libal, Tomer (36237402200); Miller, Dale (56171335200)","36237402200; 56171335200","Functions-as-constructors higher-order unification","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","26","","","","12","10.4230/LIPIcs.FSCD.2016.26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977511105&doi=10.4230%2fLIPIcs.FSCD.2016.26&partnerID=40&md5=4b9aeb43339e80d821baa9c3885da306","Conference paper","Final","","Scopus","2-s2.0-84977511105"
"Hadzihasanovic A.; De Felice G.; Ng K.F.","Hadzihasanovic, Amar (56938963400); De Felice, Giovanni (57196214953); Ng, Kang Feng (57202915821)","56938963400; 57196214953; 57202915821","A diagrammatic axiomatisation of fermionic quantum circuits","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","17","","","","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049808190&partnerID=40&md5=24f0501001a5483ba25b600da9426b4f","Conference paper","Final","","Scopus","2-s2.0-85049808190"
"Rapp F.; Middeldorp A.","Rapp, Franziska (57190121333); Middeldorp, Aart (7003771259)","57190121333; 7003771259","Automating the first-order theory of rewriting for left-linear right-ground rewrite systems","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","36","","","","15","10.4230/LIPIcs.FSCD.2016.36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977497678&doi=10.4230%2fLIPIcs.FSCD.2016.36&partnerID=40&md5=c9e4f7f00fcab3f9ccec7ab08636c075","Conference paper","Final","","Scopus","2-s2.0-84977497678"
"Laurent O.","Laurent, Olivier (35746360400)","35746360400","Focusing in orthologic","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","25","","","","2","10.4230/LIPIcs.FSCD.2016.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977583115&doi=10.4230%2fLIPIcs.FSCD.2016.25&partnerID=40&md5=e5d63594b857d5a7e7e9ec309b433617","Conference paper","Final","","Scopus","2-s2.0-84977583115"
"Sternagel C.; Sternagel T.","Sternagel, Christian (24504590200); Sternagel, Thomas (55305685200)","24504590200; 55305685200","Certifying confluence of almost orthogonal CTRSs via exact tree automata completion","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","29","","","","7","10.4230/LIPIcs.FSCD.2016.29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977493062&doi=10.4230%2fLIPIcs.FSCD.2016.29&partnerID=40&md5=080b880c909eb3c3e3acb36d5fb2f857","Conference paper","Final","","Scopus","2-s2.0-84977493062"
"Mannaa B.; Møgelberg R.E.","Mannaa, Bassel (36247483800); Møgelberg, Rasmus Ejlers (13204453000)","36247483800; 13204453000","The clocks they are adjunctions denotational semantics for clocked type theory","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","23","","","","9","10.4230/LIPIcs.FSCD.2018.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049781787&doi=10.4230%2fLIPIcs.FSCD.2018.23&partnerID=40&md5=cf651dc1c83d9854cae8b3ab507189e8","Conference paper","Final","","Scopus","2-s2.0-85049781787"
"Vignudelli V.","Vignudelli, Valeria (56323460100)","56323460100","Proof techniques for program equivalence in probabilistic higher-order languages","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","4","","","","0","10.4230/LIPIcs.FSCD.2018.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049811572&doi=10.4230%2fLIPIcs.FSCD.2018.4&partnerID=40&md5=83dfba4b3d32694571bf7ac91e758f51","Conference paper","Final","","Scopus","2-s2.0-85049811572"
"","","","Leibniz International Proceedings in Informatics, LIPIcs","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","","","","534","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030562745&partnerID=40&md5=139223e62157edb3cc54496ff5918f93","Conference review","Final","","Scopus","2-s2.0-85030562745"
"Aoto T.; Toyama Y.","Aoto, Takahito (14041326000); Toyama, Yoshihito (7102629220)","14041326000; 7102629220","Ground confluence prover based on rewriting induction","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","33","","","","10","10.4230/LIPIcs.FSCD.2016.33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977589981&doi=10.4230%2fLIPIcs.FSCD.2016.33&partnerID=40&md5=bdb7df066acc42f99f673ab99e2980ff","Conference paper","Final","","Scopus","2-s2.0-84977589981"
"Kop C.; Simonsen J.G.","Kop, Cynthia (25928345500); Simonsen, Jakob Grue (8976163500)","25928345500; 8976163500","Complexity hierarchies and higher-order cons-free rewriting","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","23","","","","2","10.4230/LIPIcs.FSCD.2016.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977518642&doi=10.4230%2fLIPIcs.FSCD.2016.23&partnerID=40&md5=066db5edaf7699b512195205399f3bcb","Conference paper","Final","","Scopus","2-s2.0-84977518642"
"Bahr P.","Bahr, Patrick (53983574900)","53983574900","Böhm reduction in infinitary term graph rewriting systems","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","8","","","","0","10.4230/LIPIcs.FSCD.2017.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030541143&doi=10.4230%2fLIPIcs.FSCD.2017.8&partnerID=40&md5=e68725c10d394ff793e0aef41eae4a26","Conference paper","Final","","Scopus","2-s2.0-85030541143"
"Altenkirch T.; Kaposi A.","Altenkirch, Thorsten (22333517400); Kaposi, Ambrus (23485681600)","22333517400; 23485681600","Normalisation by evaluation for dependent types","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","6","","","","23","10.4230/LIPIcs.FSCD.2016.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977513473&doi=10.4230%2fLIPIcs.FSCD.2016.6&partnerID=40&md5=1a0a2716e7d998b65c019b2284fd7f1c","Conference paper","Final","","Scopus","2-s2.0-84977513473"
"Hirokawa N.; Middeldorp A.; Sternagel C.; Winkler S.","Hirokawa, Nao (8904489000); Middeldorp, Aart (7003771259); Sternagel, Christian (24504590200); Winkler, Sarah (25121546700)","8904489000; 7003771259; 24504590200; 25121546700","Infinite runs in abstract completion","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","19","","","","7","10.4230/LIPIcs.FSCD.2017.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030539901&doi=10.4230%2fLIPIcs.FSCD.2017.19&partnerID=40&md5=4bd32ec9e15f4409a06d1fcf8a60e2de","Conference paper","Final","","Scopus","2-s2.0-85030539901"
"Kaiser J.; Pientka B.; Smolka G.","Kaiser, Jonas (57193578131); Pientka, Brigitte (8909787800); Smolka, Gert (7003699258)","57193578131; 8909787800; 7003699258","Relating system F & λ2: A case study in coq, Abella & Beluga","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","21","","","","5","10.4230/LIPIcs.FSCD.2017.21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030530764&doi=10.4230%2fLIPIcs.FSCD.2017.21&partnerID=40&md5=b8169137cb60ed7051fc82de72b3a1e7","Conference paper","Final","","Scopus","2-s2.0-85030530764"
"Orton I.; Pitts A.M.","Orton, Ian (57195962170); Pitts, Andrew M. (7006732333)","57195962170; 7006732333","Models of type theory based on Moore paths","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","28","","","","0","10.4230/LIPIcs.FSCD.2017.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030531611&doi=10.4230%2fLIPIcs.FSCD.2017.28&partnerID=40&md5=0eff4f268dffbfb33f4d8766bca6c8cf","Conference paper","Final","","Scopus","2-s2.0-85030531611"
"Barenbaum P.; Bonelli E.","Barenbaum, Pablo (55750043100); Bonelli, Eduardo (55937953000)","55750043100; 55937953000","Optimality & the linear substitution calculus","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","9","","","","7","10.4230/LIPIcs.FSCD.2017.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030556864&doi=10.4230%2fLIPIcs.FSCD.2017.9&partnerID=40&md5=04b508e88c6282556940de16532618f0","Conference paper","Final","","Scopus","2-s2.0-85030556864"
"Breuvart F.; Manzonetto G.; Polonsky A.; Ruoppolo D.","Breuvart, Flavien (55861875100); Manzonetto, Giulio (25522314000); Polonsky, Andrew (55794626600); Ruoppolo, Domenico (56399329200)","55861875100; 25522314000; 55794626600; 56399329200","New results on Morris's observational theory: The benefits of separating the inseparable","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","15","","","","3","10.4230/LIPIcs.FSCD.2016.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977587725&doi=10.4230%2fLIPIcs.FSCD.2016.15&partnerID=40&md5=9c8ebeef0be296e76d0e180c1a1628b2","Conference paper","Final","","Scopus","2-s2.0-84977587725"
"Avanzini M.; Moser G.","Avanzini, Martin (24175487500); Moser, Georg (12142801100)","24175487500; 12142801100","Complexity of acyclic term graph rewriting","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","10","","","","2","10.4230/LIPIcs.FSCD.2016.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977560148&doi=10.4230%2fLIPIcs.FSCD.2016.10&partnerID=40&md5=95d31047f88460b535827aff031788b3","Conference paper","Final","","Scopus","2-s2.0-84977560148"
"Blanchette J.C.; Fleury M.; Traytel D.","Blanchette, Jasmin Christian (26027456800); Fleury, Mathias (57102825200); Traytel, Dmitriy (54788576900)","26027456800; 57102825200; 54788576900","Nested multisets, hereditary multisets, & syntactic ordinals in Isabelle/HOL","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","11","","","","8","10.4230/LIPIcs.FSCD.2017.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029593244&doi=10.4230%2fLIPIcs.FSCD.2017.11&partnerID=40&md5=0be65b26cce37b2d36998de3a681cecb","Conference paper","Final","","Scopus","2-s2.0-85029593244"
"Timany A.; Jacobs B.","Timany, Amin (57023870900); Jacobs, Bart (57210275066)","57023870900; 57210275066","Category theory in Coq 8.5","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","30","","","","8","10.4230/LIPIcs.FSCD.2016.30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977574544&doi=10.4230%2fLIPIcs.FSCD.2016.30&partnerID=40&md5=d25924f2ea1041306987dfe800e93ddd","Conference paper","Final","","Scopus","2-s2.0-84977574544"
"Moser G.","Moser, Georg (12142801100)","12142801100","Uniform resource analysis by rewriting: Strenghts & weaknesses","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","2","","","","1","10.4230/LIPIcs.FSCD.2017.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030545739&doi=10.4230%2fLIPIcs.FSCD.2017.2&partnerID=40&md5=9b7032ff7e1d2af152329f089fcd6ed4","Conference paper","Final","","Scopus","2-s2.0-85030545739"
"Rosu G.","Rosu, Grigore (6603971839)","6603971839","Formal design, implementation and verification of blockchain languages","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","2","","","","6","10.4230/LIPIcs.FSCD.2018.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049810338&doi=10.4230%2fLIPIcs.FSCD.2018.2&partnerID=40&md5=f9401cdba129a188da639067de1d86c4","Conference paper","Final","","Scopus","2-s2.0-85049810338"
"Benke M.; Schubert A.; Walukiewicz-Chrzaszcz D.","Benke, Marcin (14015250200); Schubert, Aleksy (22434439600); Walukiewicz-Chrzaszcz, Daria (14832116300)","14015250200; 22434439600; 14832116300","Synthesis of functional programs with help of first-order intuitionistic logic","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","12","","","","1","10.4230/LIPIcs.FSCD.2016.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977572477&doi=10.4230%2fLIPIcs.FSCD.2016.12&partnerID=40&md5=62e53890c3f40aeeb0626467b1446862","Conference paper","Final","","Scopus","2-s2.0-84977572477"
"Nguyên L.T.D.","Nguyên, Lê Thành Dung (57202919048)","57202919048","Unique perfect matchings and proof nets","2018","Leibniz International Proceedings in Informatics, LIPIcs","108","","25","","","","0","10.4230/LIPIcs.FSCD.2018.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049795253&doi=10.4230%2fLIPIcs.FSCD.2018.25&partnerID=40&md5=fc3be22abd6fdf2c83e1a4c0ab253873","Conference paper","Final","","Scopus","2-s2.0-85049795253"
"","","","Leibniz International Proceedings in Informatics, LIPIcs","2016","Leibniz International Proceedings in Informatics, LIPIcs","52","","","","","533","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977512218&partnerID=40&md5=035a6151a81340a0eb2695f602ceea64","Conference review","Final","","Scopus","2-s2.0-84977512218"
"Zeilberger N.","Zeilberger, Noam (23391436700)","23391436700","A sequent calculus for a semi-Associative law","2017","Leibniz International Proceedings in Informatics, LIPIcs","84","","33","","","","4","10.4230/LIPIcs.FSCD.2017.33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030567181&doi=10.4230%2fLIPIcs.FSCD.2017.33&partnerID=40&md5=62320fd9cee9fe75be3b54e339efaa5f","Conference paper","Final","","Scopus","2-s2.0-85030567181"
