"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Niki S.","Niki, Satoru (57211685972)","57211685972","Intuitionistic Modality and Beth Semantics","2022","Advances in Modal Logic","14","","","579","599","20","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184345953&partnerID=40&md5=6d68737fdc18f007d310bffe3f031245","Conference paper","Final","","Scopus","2-s2.0-85184345953"
"Balbiani P.; Diéguez M.","Balbiani, Philippe (14625029700); Diéguez, Martin (37121775200)","14625029700; 37121775200","Here and there modal logic with dual implication","2018","Advances in Modal Logic","12","","","63","82","19","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076459340&partnerID=40&md5=0bb9925be3973f36a39bb7a92d310fe0","Conference paper","Final","","Scopus","2-s2.0-85076459340"
"Fernández-Duque D.; Palmigiano A.; Pinchinat S.","Fernández-Duque, David (50861124500); Palmigiano, Alessandra (6505874546); Pinchinat, Sophie (8661235300)","50861124500; 6505874546; 8661235300","Preface","2022","Advances in Modal Logic","14","","","IX","XII","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184959834&partnerID=40&md5=baa146d8f9713932ea3081a957aa87ab","Editorial","Final","","Scopus","2-s2.0-85184959834"
"Conradie W.; Panettiere M.","Conradie, Willem (55584792103); Panettiere, Mattia (57220764529)","55584792103; 57220764529","Modal inverse correspondence via ALBA","2022","Advances in Modal Logic","14","","","259","281","22","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127050463&partnerID=40&md5=52045880eaed5953132bef2ad7e68d6e","Conference paper","Final","","Scopus","2-s2.0-85127050463"
"De Almeida Borges A.; Joosten J.J.","De Almeida Borges, Ana (57211338991); Joosten, Joost J. (8719453500)","57211338991; 8719453500","Quantified Re ection Calculus with one modality","2020","Advances in Modal Logic","13","","","13","32","19","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117442959&partnerID=40&md5=8497ce16ffa6756787892217caa8a27c","Conference paper","Final","","Scopus","2-s2.0-85117442959"
"Rooduijn J.; Zenger L.","Rooduijn, Jan (57264336500); Zenger, Lukas (58620718600)","57264336500; 58620718600","An analytic proof system for common knowledge logic over S5","2022","Advances in Modal Logic","14","","","659","679","20","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165594349&partnerID=40&md5=e7fb070387cd979bf50015952f0be79b","Conference paper","Final","","Scopus","2-s2.0-85165594349"
"Kowalski T.; Metcalfe G.","Kowalski, Tomasz (27667672300); Metcalfe, George (16316754700)","27667672300; 16316754700","Coherence in modal logic","2018","Advances in Modal Logic","12","","","459","472","13","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076498492&partnerID=40&md5=c0014f5a03287cb8b8ad54299d94a894","Conference paper","Final","","Scopus","2-s2.0-85076498492"
"Fitting M.","Fitting, Melvin (7004902534)","7004902534","About 'Binding Modalities'","2020","Advances in Modal Logic","13","","","7","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137301840&partnerID=40&md5=0068dfe8fc9cc8d87c28de81b1dad624","Conference paper","Final","","Scopus","2-s2.0-85137301840"
"Shehtman V.","Shehtman, Valentin (16470280300)","16470280300","On Kripke completeness of some modal predicate logics with the density axiom","2018","Advances in Modal Logic","12","","","559","575","16","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076483795&partnerID=40&md5=d3a533f4541dedc713f8bd9e900552d0","Conference paper","Final","","Scopus","2-s2.0-85076483795"
"Uckelman S.L.","Uckelman, Sara L. (18435222600)","18435222600","William of Sherwood on Necessity and Contingency","2020","Advances in Modal Logic","13","","","597","612","15","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137165458&partnerID=40&md5=8b376b88f891df24208baffdb7784092","Conference paper","Final","","Scopus","2-s2.0-85137165458"
"Balbiani P.; Van Ditmarsch H.; González S.F.","Balbiani, Philippe (14625029700); Van Ditmarsch, Hans (57215882990); González, Saúl Fernández (57458371100)","14625029700; 57215882990; 57458371100","Quantifying over Asynchronous Information Change","2020","Advances in Modal Logic","13","","","33","52","19","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137152702&partnerID=40&md5=3b791f84b51a25e9b0a29802d53ec2c2","Conference paper","Final","","Scopus","2-s2.0-85137152702"
"Dalmonte T.","Dalmonte, Tiziano (57209283144)","57209283144","Wijesekera-style constructive modal logics","2022","Advances in Modal Logic","14","","","281","303","22","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172421011&partnerID=40&md5=0c6c05efdce48dad4f33bf08b669c93e","Conference paper","Final","","Scopus","2-s2.0-85172421011"
"Ono H.; Sano K.","Ono, Hiroakira (14043972700); Sano, Katsuhiko (26536684100)","14043972700; 26536684100","Analytic Cut and Mints’ Symmetric Interpolation Method for Bi-intuitionistic Tense Logic","2022","Advances in Modal Logic","14","","","601","623","22","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160691033&partnerID=40&md5=f47e79f26f9b6caa7409aeb7101345bc","Conference paper","Final","","Scopus","2-s2.0-85160691033"
"Enqvist S.","Enqvist, Sebastian (35388014000)","35388014000","A circular proof system for the hybrid μ-calculus","2020","Advances in Modal Logic","13","","","169","188","19","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137156611&partnerID=40&md5=fef14d6c798b02f1f70b8568536d9037","Conference paper","Final","","Scopus","2-s2.0-85137156611"
"","","","Advances in Modal Logic, AiML 2020","2020","Advances in Modal Logic","13","","","","","612","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137290310&partnerID=40&md5=2046ef7e5737fe530915a0a5cc750f1b","Conference review","Final","","Scopus","2-s2.0-85137290310"
"Tabatabai A.A.","Tabatabai, Amirhossein Akbar (57219462323)","57219462323","Provability Logics of Hierarchies","2022","Advances in Modal Logic","14","","","59","76","17","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184354434&partnerID=40&md5=fa637b7a28e3b966e37ddc5aed2dbd7b","Conference paper","Final","","Scopus","2-s2.0-85184354434"
"Sano K.","Sano, Katsuhiko (26536684100)","26536684100","Goldblatt-Thomason-style Characterization for Intuitionistic Inquisitive Logic","2020","Advances in Modal Logic","13","","","541","560","19","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137155006&partnerID=40&md5=b5a48eefec8b8448c3793994b6476865","Conference paper","Final","","Scopus","2-s2.0-85137155006"
"Douéneau-Tabot G.; Pinchinat S.; Schwarzentruber F.","Douéneau-Tabot, Gaëtan (57202919862); Pinchinat, Sophie (8661235300); Schwarzentruber, François (36705319600)","57202919862; 8661235300; 36705319600","Chain-monadic second order logic over regular automatic trees and epistemic planning synthesis","2018","Advances in Modal Logic","12","","","237","256","19","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074947520&partnerID=40&md5=31f5c4df3cab6b3a712997ea44ef5f30","Conference paper","Final","","Scopus","2-s2.0-85074947520"
"Fröhlich N.; Meier A.","Fröhlich, Nicolas (59176742300); Meier, Arne (25927331400)","59176742300; 25927331400","Submodel Enumeration of Kripke Structures in Modal Logic","2022","Advances in Modal Logic","14","","","391","406","15","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180562844&partnerID=40&md5=a2214f0222e2d8288e0ae5fbc4857815","Conference paper","Final","","Scopus","2-s2.0-85180562844"
"Koussas J.; Kowalski T.; Miyazaki Y.; Stevens M.","Koussas, James (57212343129); Kowalski, Tomasz (27667672300); Miyazaki, Yutaka (36991261600); Stevens, Michael (57212340201)","57212343129; 27667672300; 36991261600; 57212340201","Normal extensions of KTB of codimension 3","2018","Advances in Modal Logic","12","","","447","458","11","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076461553&partnerID=40&md5=a6c692b85500832376edb9beee18effd","Conference paper","Final","","Scopus","2-s2.0-85076461553"
"Ju F.; Grilletti G.; Goranko V.","Ju, Fengkui (53363782100); Grilletti, Gianluca (57090757000); Goranko, Valentin (6507595680)","53363782100; 57090757000; 6507595680","A logic for temporal conditionals and a solution to the sea battle puzzle","2018","Advances in Modal Logic","12","","","407","426","19","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076467265&partnerID=40&md5=f6f4ddc4e3498386a01f17625bcff03c","Conference paper","Final","","Scopus","2-s2.0-85076467265"
"Skvortsov D.","Skvortsov, Dmitrij (8571235100)","8571235100","A remark on the superintuitionistic predicate logic of Kripke frames of finite height with constant domains: A simpler Kripke complete logic that is not strongly complete","2018","Advances in Modal Logic","12","","","577","590","13","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076474868&partnerID=40&md5=ef3dc5a51e688dd92682c6bd07d63294","Conference paper","Final","","Scopus","2-s2.0-85076474868"
"Rybakov M.; Shkatov D.","Rybakov, Mikhail (55114172200); Shkatov, Dmitry (14058982200)","55114172200; 14058982200","Algorithmic properties of first-order modal logics of the natural number line in restricted languages","2020","Advances in Modal Logic","13","","","523","539","16","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093534975&partnerID=40&md5=aa9a57d163eaf12fac26d5164ae576bb","Conference paper","Final","","Scopus","2-s2.0-85093534975"
"Alassaf R.; Schmidt R.A.; Sattler U.","Alassaf, Ruba (57200093123); Schmidt, Renate A. (36020771500); Sattler, Uli (10241248300)","57200093123; 36020771500; 10241248300","Saturation-Based Uniform Interpolation for Multi-Modal Logics","2022","Advances in Modal Logic","14","","","37","57","20","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184346700&partnerID=40&md5=c466493b4a030dd618b877d60aad0a9a","Conference paper","Final","","Scopus","2-s2.0-85184346700"
"Massas G.","Massas, Guillaume (57224354975)","57224354975","Choice-Free de Vries Duality","2022","Advances in Modal Logic","14","","","557","577","20","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184347914&partnerID=40&md5=713526176210692dd0712c3dcf235755","Conference paper","Final","","Scopus","2-s2.0-85184347914"
"Holliday W.H.","Holliday, Wesley H. (36704582700)","36704582700","Inquisitive Intuitionistic Logic","2020","Advances in Modal Logic","13","","","329","348","19","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116085790&partnerID=40&md5=254d4db451cd481415ff70d55677c3cc","Conference paper","Final","","Scopus","2-s2.0-85116085790"
"Shapirovsky I.","Shapirovsky, Ilya (8716184900)","8716184900","Truth-preserving operations on sums of Kripke frames","2018","Advances in Modal Logic","12","","","541","558","17","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076481754&partnerID=40&md5=e91f328843d88d75063e586fb2b82afd","Conference paper","Final","","Scopus","2-s2.0-85076481754"
"Diéguez M.; Fernández-Duque D.","Diéguez, Martín (37121775200); Fernández-Duque, David (50861124500)","37121775200; 50861124500","An intuitionistic axiomatization of 'eventually'","2018","Advances in Modal Logic","12","","","199","218","19","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065972585&partnerID=40&md5=ee55dc74a494b3890868b181d47acb61","Conference paper","Final","","Scopus","2-s2.0-85065972585"
"Grilletti G.","Grilletti, Gianluca (57090757000)","57090757000","Medvedev logic is the logic of finite distributive lattices without top element","2022","Advances in Modal Logic","14","","","451","466","15","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184351650&partnerID=40&md5=1691e438c963f006080f8ff02d416acf","Conference paper","Final","","Scopus","2-s2.0-85184351650"
"Christensen A.","Christensen, Ahmee (58869750300)","58869750300","Completeness for an Intuitionistic Modal Logic of Vagueness","2022","Advances in Modal Logic","14","","","177","197","20","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184347039&partnerID=40&md5=f1b27636b97826f2f4df4f8b8a7d5be9","Conference paper","Final","","Scopus","2-s2.0-85184347039"
"Girlando M.; Negri S.; Olivetti N.","Girlando, Marianna (57191974164); Negri, Sara (36907914500); Olivetti, Nicola (6602658033)","57191974164; 36907914500; 6602658033","Counterfactual logic: Labelled and internal calculi, two sides of the same coin?","2018","Advances in Modal Logic","12","","","291","310","19","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076481475&partnerID=40&md5=b7f71b620fb10431baa383480bccce5b","Conference paper","Final","","Scopus","2-s2.0-85076481475"
"Balbiani P.; Gougeon Q.","Balbiani, Philippe (14625029700); Gougeon, Quentin (57908329100)","14625029700; 57908329100","Projective unification through duality","2022","Advances in Modal Logic","14","","","119","134","15","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184349691&partnerID=40&md5=368542ce13a37d4a16135774f36ba6c0","Conference paper","Final","","Scopus","2-s2.0-85184349691"
"Omori H.; Skurt D.","Omori, Hitoshi (55806776400); Skurt, Daniel (57195057478)","55806776400; 57195057478","A Semantics for a Failed Axiomatization of K","2020","Advances in Modal Logic","13","","","481","501","20","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108726799&partnerID=40&md5=e9171f6f1a313af74c99e7f0f3b2555d","Conference paper","Final","","Scopus","2-s2.0-85108726799"
"Kushida H.","Kushida, Hirohiko (7006270356)","7006270356","Reduction of Modal Logic and Realization in Justification Logic","2020","Advances in Modal Logic","13","","","405","424","19","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137169396&partnerID=40&md5=0f2cc17ab87b0d0d7dc8f2be0971b0a8","Conference paper","Final","","Scopus","2-s2.0-85137169396"
"Gor R.; Shillito I.","Gor, Rajeevé (7102540943); Shillito, Ian (57216725307)","7102540943; 57216725307","Bi-Intuitionistic Logics: A New Instance of an Old Problem","2020","Advances in Modal Logic","13","","","269","288","19","15","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105553814&partnerID=40&md5=0dd991e80b5963cb5eba57cb610ac345","Conference paper","Final","","Scopus","2-s2.0-85105553814"
"Kurpiewski D.; Jamroga W.; Maśko Ł.; Mikulski Ł.; Pazderski W.; Penczek W.; Sidoruk T.","Kurpiewski, Damian (57201912384); Jamroga, Wojciech (13104674900); Maśko, Łukasz (6602975480); Mikulski, Łukasz (24385396900); Pazderski, Witold (57226660955); Penczek, Wojciech (6603760037); Sidoruk, Teofil (57204793309)","57201912384; 13104674900; 6602975480; 24385396900; 57226660955; 6603760037; 57204793309","Verification of Multi-Agent Properties in Electronic Voting: A Case Study","2022","Advances in Modal Logic","14","","","531","555","24","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177463599&partnerID=40&md5=6cd76f05540a5b1fe786f248ebdb289a","Conference paper","Final","","Scopus","2-s2.0-85177463599"
"","","","12th Conference on ""Advances in Modal Logic"", AiML 2018","2018","Advances in Modal Logic","12","","","","","631","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076475343&partnerID=40&md5=ca7a28040f6b962c7b8d2ac641fd3af8","Conference review","Final","","Scopus","2-s2.0-85076475343"
"Niki S.; Omori H.","Niki, Satoru (57211685972); Omori, Hitoshi (55806776400)","57211685972; 55806776400","Actuality in Intuitionistic Logic","2020","Advances in Modal Logic","13","","","459","479","20","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133985644&partnerID=40&md5=3ad7df4116eb442eeeb022eb9dce4dfd","Conference paper","Final","","Scopus","2-s2.0-85133985644"
"Kołodziejski J.","Kołodziejski, Jȩdrzej (57846559300)","57846559300","Bisimulational Categoricity","2020","Advances in Modal Logic","13","","","389","404","15","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137161700&partnerID=40&md5=3c897cb45a571496e1309ade55f62016","Conference paper","Final","","Scopus","2-s2.0-85137161700"
"Avron A.; Lahav O.","Avron, Arnon (55893928900); Lahav, Ori (36460156400)","55893928900; 36460156400","A simple cut-free system for a paraconsistent logic equivalent to S5","2018","Advances in Modal Logic","12","","","29","42","13","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071938514&partnerID=40&md5=178f14ed262e838e9485d29f2d59034f","Conference paper","Final","","Scopus","2-s2.0-85071938514"
"Balbiani P.; González S.F.","Balbiani, Philippe (14625029700); González, Saúl Fernández (57458371100)","14625029700; 57458371100","Indexed Frames and Hybrid Logics","2020","Advances in Modal Logic","13","","","53","72","19","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117442406&partnerID=40&md5=942741b9d22ffd430e551670f5a0cf72","Conference paper","Final","","Scopus","2-s2.0-85117442406"
"De Groot J.; Hansen H.H.; Kurz A.","De Groot, Jim (57209744757); Hansen, Helle Hvid (8367117800); Kurz, Alexander (35817688100)","57209744757; 8367117800; 35817688100","Logic-Induced Bisimulations","2020","Advances in Modal Logic","13","","","289","308","19","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117065483&partnerID=40&md5=efe4cf685059d5c0114d397cdaea9d97","Conference paper","Final","","Scopus","2-s2.0-85117065483"
"Barbero F.; Yang F.","Barbero, Fausto (55749696800); Yang, Fan (44462250800)","55749696800; 44462250800","Counterfactuals and dependencies on causal teams: Expressive power and deduction systems","2020","Advances in Modal Logic","13","","","73","93","20","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098273611&partnerID=40&md5=0f7fbc51642af7b98105a21e74045dce","Conference paper","Final","","Scopus","2-s2.0-85098273611"
"Indrzejczak A.","Indrzejczak, Andrzej (47961993600)","47961993600","Cut-free modal theory of definite descriptions","2018","Advances in Modal Logic","12","","","387","406","19","17","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076031060&partnerID=40&md5=031984f65f484fc39b5fd5d70c8fc18e","Conference paper","Final","","Scopus","2-s2.0-85076031060"
"Elbl B.","Elbl, Birgit (6506133708)","6506133708","Cut-free sequent calculi for products and relativised products of modal logics","2018","Advances in Modal Logic","12","","","257","276","19","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076462782&partnerID=40&md5=f0c24ff5de429e1c14a573052d0d5843","Conference paper","Final","","Scopus","2-s2.0-85076462782"
"Kuznetsov S.","Kuznetsov, Stepan (54914981600)","54914981600","The 'Long Rule' in the Lambek Calculus with Iteration: Undecidability without Meets and Joins","2020","Advances in Modal Logic","13","","","425","440","15","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122540473&partnerID=40&md5=aa59a1959486a68fcbe075d9705a4806","Conference paper","Final","","Scopus","2-s2.0-85122540473"
"Orlandelli E.; Tesi M.","Orlandelli, Eugenio (55911234400); Tesi, Matteo (57219050159)","55911234400; 57219050159","Labelled sequent calculi for logics of strict implication","2022","Advances in Modal Logic","14","","","625","641","16","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160909825&partnerID=40&md5=a0fbd7762733bdbe0384f7d8a0599c28","Conference paper","Final","","Scopus","2-s2.0-85160909825"
"van Ditmarsch H.; Fruzsa K.; Kuznets R.","van Ditmarsch, Hans (57215882990); Fruzsa, Krisztina (57210927989); Kuznets, Roman (14030152500)","57215882990; 57210927989; 14030152500","A New Hope","2022","Advances in Modal Logic","14","","","349","369","20","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181977962&partnerID=40&md5=517fbc5a8cf1c2ea79eca0e537bfa5f6","Conference paper","Final","","Scopus","2-s2.0-85181977962"
"Ding Y.; Holliday W.H.","Ding, Yifeng (57211003591); Holliday, Wesley H. (36704582700)","57211003591; 36704582700","Another Problem in Possible World Semantics","2020","Advances in Modal Logic","13","","","149","168","19","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111193545&partnerID=40&md5=66e2a5537cb88f25ddefa0d7e226d4a2","Conference paper","Final","","Scopus","2-s2.0-85111193545"
"Holliday W.H.","Holliday, Wesley H. (36704582700)","36704582700","Compatibility and accessibility: lattice representations for semantics of non-classical and modal logics","2022","Advances in Modal Logic","14","","","507","529","22","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134022759&partnerID=40&md5=c56c4073d533c62d0e766e2eddf87d15","Conference paper","Final","","Scopus","2-s2.0-85134022759"
"Wang H.; Wang Y.; Wang Y.","Wang, Haoyu (57214057511); Wang, Yanjing (23468057900); Wang, Yunsong (57563596800)","57214057511; 23468057900; 57563596800","An Epistemic Interpretation of Tensor Disjunction","2022","Advances in Modal Logic","14","","","719","739","20","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132532281&partnerID=40&md5=7fae7fc3ebaa685729140758f20d4463","Conference paper","Final","","Scopus","2-s2.0-85132532281"
"Saveliev D.I.; Shapirovsky I.","Saveliev, Denis I. (24492764200); Shapirovsky, Ilya (8716184900)","24492764200; 8716184900","Medvedev’s logic and products of converse well orders","2022","Advances in Modal Logic","14","","","681","696","15","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184354384&partnerID=40&md5=7a27286b1482ad9827948e4559826971","Conference paper","Final","","Scopus","2-s2.0-85184354384"
"Metcalfe G.; Tuyt O.","Metcalfe, George (16316754700); Tuyt, Olim (57209749875)","16316754700; 57209749875","A Monadic Logic of Ordered Abelian Groups","2020","Advances in Modal Logic","13","","","441","457","16","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137154089&partnerID=40&md5=16419d914e1b4bede51076d3d52675d0","Conference paper","Final","","Scopus","2-s2.0-85137154089"
"Hirsch R.; McLean B.","Hirsch, Robin (7201906651); McLean, Brett (57219635038)","7201906651; 57219635038","EXPTIME-hardness of higher-dimensional Minkowski spacetime","2022","Advances in Modal Logic","14","","","491","505","14","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184352723&partnerID=40&md5=25eb0fe90e96e4372cd98980cad7566b","Conference paper","Final","","Scopus","2-s2.0-85184352723"
"Shamkanov D.","Shamkanov, Daniyar (38562114000)","38562114000","Global neighbourhood completeness of the provability logic GLP","2020","Advances in Modal Logic","13","","","581","596","15","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137153278&partnerID=40&md5=f97ef86afd73713136594a82df3b6ecc","Conference paper","Final","","Scopus","2-s2.0-85137153278"
"Das A.; Marin S.","Das, Anupam (56591154300); Marin, Sonia (56548338300)","56591154300; 56548338300","Modal logic and the polynomial hierarchy: from QBFs to K and back","2022","Advances in Modal Logic","14","","","329","348","19","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184352843&partnerID=40&md5=b9c12d8dae083f71b584ade4d2a1d5d3","Conference paper","Final","","Scopus","2-s2.0-85184352843"
"Conradie W.","Conradie, Willem (55584792103)","55584792103","On parametric phenomena in correspondence theory","2022","Advances in Modal Logic","14","","","3","6","3","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184345552&partnerID=40&md5=bafb49edefa3ce92a51d90c9e2918ba1","Conference paper","Final","","Scopus","2-s2.0-85184345552"
"Bezhanishvili G.; Carai L.","Bezhanishvili, Guram (6603438604); Carai, Luca (57211331482)","6603438604; 57211331482","Temporal interpretation of intuitionistic quantifiers","2020","Advances in Modal Logic","13","","","95","114","19","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120884221&partnerID=40&md5=e175621488ed1eb4e0305b42d3aae25b","Conference paper","Final","","Scopus","2-s2.0-85120884221"
"Acclavio M.; Straßburger L.","Acclavio, Matteo (57194143112); Straßburger, Lutz (6506786267)","57194143112; 6506786267","Combinatorial Proofs for Constructive Modal Logic","2022","Advances in Modal Logic","14","","","15","36","21","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171882219&partnerID=40&md5=52cad056a46da86e5e0e94b70ca1f569","Conference paper","Final","","Scopus","2-s2.0-85171882219"
"Baelde D.; Lick A.; Schmitz S.","Baelde, David (22633533500); Lick, Anthony (57211574444); Schmitz, Sylvain (14046096600)","22633533500; 57211574444; 14046096600","A hypersequent calculus with clusters for linear frames","2018","Advances in Modal Logic","12","","","43","62","19","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071920598&partnerID=40&md5=544a691452a4b8f8b68669e0ef78a439","Conference paper","Final","","Scopus","2-s2.0-85071920598"
"Fellin G.; Negri S.; Schuster P.","Fellin, Giulio (57368007300); Negri, Sara (36907914500); Schuster, Peter (7101982482)","57368007300; 36907914500; 7101982482","Modal Logic for Induction","2020","Advances in Modal Logic","13","","","209","227","18","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137154082&partnerID=40&md5=3c146afe1711b26b24d82768dbdb8e7b","Conference paper","Final","","Scopus","2-s2.0-85137154082"
"Omori H.; Wansing H.","Omori, Hitoshi (55806776400); Wansing, Heinrich (6602488540)","55806776400; 6602488540","An Extension of Connexive Logic C","2020","Advances in Modal Logic","13","","","503","522","19","29","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096467671&partnerID=40&md5=2e20400348673da9a8c843ba58ffddad","Conference paper","Final","","Scopus","2-s2.0-85096467671"
"Sedlár I.; Vigiani P.","Sedlár, Igor (26035855600); Vigiani, Pietro (57751398400)","26035855600; 57751398400","Relevant Reasoners in a Classical World","2022","Advances in Modal Logic","14","","","697","717","20","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172737731&partnerID=40&md5=3c751306225bbf7cecfc6adc6c36bb9e","Conference paper","Final","","Scopus","2-s2.0-85172737731"
"Gǎinǎ D.; Badia G.; Kowalski T.","Gǎinǎ, Daniel (16021702500); Badia, Guillermo (59564137200); Kowalski, Tomasz (27667672300)","16021702500; 59564137200; 27667672300","Robinson consistency in many-sorted hybrid first-order logics","2022","Advances in Modal Logic","14","","","407","428","21","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181577682&partnerID=40&md5=d128f73623e5abca53ba567c034b660f","Conference paper","Final","","Scopus","2-s2.0-85181577682"
"Balbiani P.; González S.F.","Balbiani, Philippe (14625029700); González, Saúl Fernández (57458371100)","14625029700; 57458371100","Parametrized modal logic I: an introduction","2022","Advances in Modal Logic","14","","","97","117","20","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151155748&partnerID=40&md5=1d2949ed39ba1f74aac3429f9770b7b7","Conference paper","Final","","Scopus","2-s2.0-85151155748"
"Hampson C.","Hampson, Christopher (56342115500)","56342115500","The bimodal logic of commuting difference operators is decidable","2018","Advances in Modal Logic","12","","","311","326","15","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076494921&partnerID=40&md5=ad0de586317e40950366dba62cb71b8f","Conference paper","Final","","Scopus","2-s2.0-85076494921"
"Iemhoff R.","Iemhoff, Rosalie (55894661700)","55894661700","The existence of proof systems","2018","Advances in Modal Logic","12","","","159","178","19","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076500421&partnerID=40&md5=80ee8dce5bc6b335cb9e9b87bf3435bd","Conference paper","Final","","Scopus","2-s2.0-85076500421"
"Marti M.; Studer T.","Marti, Michel (56942206100); Studer, Thomas (6602554723)","56942206100; 6602554723","The internalized disjunction property for intuitionistic justification logic","2018","Advances in Modal Logic","12","","","511","529","18","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076494088&partnerID=40&md5=8c3828f06d2465333421d39aa84cb94a","Conference paper","Final","","Scopus","2-s2.0-85076494088"
"Dalmonte T.; Girlando M.","Dalmonte, Tiziano (57209283144); Girlando, Marianna (57191974164)","57209283144; 57191974164","Comparative plausibility in neighbourhood models: axiom systems and sequent calculi","2022","Advances in Modal Logic","14","","","305","327","22","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184351409&partnerID=40&md5=41b719b9ffcc72f66f7b1476d14c3917","Conference paper","Final","","Scopus","2-s2.0-85184351409"
"Ciardelli I.","Ciardelli, Ivano (35112991100)","35112991100","Describing neighborhoods in inquisitive modal logic","2022","Advances in Modal Logic","14","","","217","236","19","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181741994&partnerID=40&md5=744c6ca683ceabd9ae644ee2afee6c2c","Conference paper","Final","","Scopus","2-s2.0-85181741994"
